2025-08-22 11:09:00 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 1411330371 的数据...
2025-08-22 14:03:44 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 7587175580
2025-08-22 14:03:44 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 14:03:44 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 7587175580 的数据...
2025-08-22 14:03:44 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:03:45 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 7587175580...
2025-08-22 14:03:45 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:03:45 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:03:47 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 7587175580...
2025-08-22 14:03:47 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:03:47 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:03:56 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 14:03:58 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 14:04:04 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 7587175580 的数据...
2025-08-22 14:04:04 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:04:05 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 7587175580...
2025-08-22 14:04:05 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:04:05 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:04:05 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 7587175580 的数据...
2025-08-22 14:04:05 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:04:07 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 7587175580...
2025-08-22 14:04:07 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:04:07 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:04:09 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 14:04:09 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 7587175580 的 20 条动态
2025-08-22 14:04:09 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 7587175580 获取到 20 条帖子，新增 0 条
2025-08-22 14:04:09 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 6070369404
2025-08-22 14:04:09 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 14:04:09 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 6070369404 的数据...
2025-08-22 14:04:09 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:04:10 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 14:04:10 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 7587175580 的 20 条动态
2025-08-22 14:04:10 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 7587175580 获取到 20 条帖子，新增 0 条
2025-08-22 14:04:10 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 6070369404
2025-08-22 14:04:10 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 14:04:10 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 6070369404 的数据...
2025-08-22 14:04:10 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:04:12 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 6070369404...
2025-08-22 14:04:12 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:04:12 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:04:12 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 6070369404...
2025-08-22 14:04:12 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:04:12 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:04:23 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 14:04:24 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 14:04:32 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 6070369404 的数据...
2025-08-22 14:04:32 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:04:34 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 6070369404 的数据...
2025-08-22 14:04:34 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:04:34 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 6070369404...
2025-08-22 14:04:34 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:04:34 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:04:36 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 6070369404...
2025-08-22 14:04:36 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:04:36 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:04:37 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 14:04:37 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 6070369404 的 20 条动态
2025-08-22 14:04:37 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 6070369404 获取到 20 条帖子，新增 0 条
2025-08-22 14:04:39 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 14:04:39 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 6070369404 的 20 条动态
2025-08-22 14:04:39 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 6070369404 获取到 20 条帖子，新增 0 条
2025-08-22 14:05:00 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 1411330371
2025-08-22 14:05:00 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 14:05:00 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 1411330371 的数据...
2025-08-22 14:05:00 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:05:02 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1411330371...
2025-08-22 14:05:02 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:05:02 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:05:07 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 1411330371
2025-08-22 14:05:07 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 14:05:07 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 1411330371 的数据...
2025-08-22 14:05:07 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:05:09 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1411330371...
2025-08-22 14:05:09 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:05:09 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:05:12 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 14:05:18 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 1411330371 的数据...
2025-08-22 14:05:18 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:05:19 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 14:05:21 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1411330371...
2025-08-22 14:05:21 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:05:21 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:05:26 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 1411330371 的数据...
2025-08-22 14:05:26 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:05:26 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 21 条动态
2025-08-22 14:05:26 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 1411330371 的 21 条动态
2025-08-22 14:05:26 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 1411330371 获取到 21 条帖子，新增 0 条
2025-08-22 14:05:29 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1411330371...
2025-08-22 14:05:29 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:05:29 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:05:32 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 21 条动态
2025-08-22 14:05:32 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 1411330371 的 21 条动态
2025-08-22 14:05:32 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 1411330371 获取到 21 条帖子，新增 0 条
2025-08-22 14:05:42 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 1198987021
2025-08-22 14:05:42 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 14:05:42 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 1198987021 的数据...
2025-08-22 14:05:42 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:05:45 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1198987021...
2025-08-22 14:05:45 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:05:45 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:05:46 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 1198987021
2025-08-22 14:05:46 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 14:05:46 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 1198987021 的数据...
2025-08-22 14:05:46 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:05:48 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1198987021...
2025-08-22 14:05:48 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:05:48 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:05:58 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 14:05:59 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 14:06:06 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 1198987021 的数据...
2025-08-22 14:06:06 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:06:08 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 1198987021 的数据...
2025-08-22 14:06:08 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:06:08 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1198987021...
2025-08-22 14:06:08 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:06:08 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:06:09 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1198987021...
2025-08-22 14:06:09 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:06:09 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:06:11 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 14:06:11 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 1198987021 的 20 条动态
2025-08-22 14:06:11 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 1198987021 获取到 20 条帖子，新增 0 条
2025-08-22 14:06:13 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 14:06:13 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 1198987021 的 20 条动态
2025-08-22 14:06:13 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 1198987021 获取到 20 条帖子，新增 0 条
2025-08-22 14:08:11 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 1079205489
2025-08-22 14:08:11 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 14:08:11 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 1079205489 的数据...
2025-08-22 14:08:11 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:08:14 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 1079205489
2025-08-22 14:08:14 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 14:08:14 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 1079205489 的数据...
2025-08-22 14:08:14 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:08:14 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1079205489...
2025-08-22 14:08:14 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:08:14 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:08:15 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1079205489...
2025-08-22 14:08:15 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:08:15 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:08:25 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 14:08:27 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 14:08:30 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 1079205489 的数据...
2025-08-22 14:08:30 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:08:33 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1079205489...
2025-08-22 14:08:33 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:08:34 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:08:35 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 1079205489 的数据...
2025-08-22 14:08:35 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:08:36 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 14:08:36 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 1079205489 的 20 条动态
2025-08-22 14:08:36 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 1079205489 获取到 20 条帖子，新增 0 条
2025-08-22 14:08:37 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1079205489...
2025-08-22 14:08:37 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:08:37 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:08:42 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 14:08:42 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 1079205489 的 20 条动态
2025-08-22 14:08:42 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 1079205489 获取到 20 条帖子，新增 0 条
2025-08-22 14:08:46 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 7587175580
2025-08-22 14:08:46 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 14:08:46 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 7587175580 的数据...
2025-08-22 14:08:46 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:08:48 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 7587175580...
2025-08-22 14:08:48 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:08:48 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:08:52 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 7587175580
2025-08-22 14:08:52 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 14:08:52 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 7587175580 的数据...
2025-08-22 14:08:52 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:08:54 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 7587175580...
2025-08-22 14:08:54 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:08:54 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:09:00 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 14:09:07 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 14:09:10 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 7587175580 的数据...
2025-08-22 14:09:10 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:09:12 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 7587175580...
2025-08-22 14:09:12 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:09:12 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:09:15 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 7587175580 的数据...
2025-08-22 14:09:15 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:09:16 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 14:09:16 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 7587175580 的 20 条动态
2025-08-22 14:09:16 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 7587175580 获取到 20 条帖子，新增 0 条
2025-08-22 14:09:16 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 6070369404
2025-08-22 14:09:16 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 14:09:16 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 6070369404 的数据...
2025-08-22 14:09:16 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:09:16 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 7587175580...
2025-08-22 14:09:16 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:09:16 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:09:18 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 6070369404...
2025-08-22 14:09:19 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:09:19 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:09:21 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 14:09:21 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 7587175580 的 20 条动态
2025-08-22 14:09:21 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 7587175580 获取到 20 条帖子，新增 0 条
2025-08-22 14:09:21 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 6070369404
2025-08-22 14:09:21 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 14:09:21 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 6070369404 的数据...
2025-08-22 14:09:21 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:09:24 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 6070369404...
2025-08-22 14:09:24 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:09:24 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:09:31 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 14:09:37 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 14:09:40 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 6070369404 的数据...
2025-08-22 14:09:40 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:09:41 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 6070369404...
2025-08-22 14:09:41 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:09:41 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:09:43 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 6070369404 的数据...
2025-08-22 14:09:43 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:09:44 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 14:09:44 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 6070369404 的 20 条动态
2025-08-22 14:09:44 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 6070369404 获取到 20 条帖子，新增 0 条
2025-08-22 14:09:44 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 6070369404...
2025-08-22 14:09:44 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:09:44 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:09:48 | INFO     | spider.xueqiu_spider:_try_api_endpoint:137 - API成功获取 20 条动态
2025-08-22 14:09:48 | SUCCESS  | spider.xueqiu_spider:get_user_posts:95 - 成功获取用户 6070369404 的 20 条动态
2025-08-22 14:09:48 | INFO     | utils.scheduler:run_single_spider:172 - 爬虫 xueqiu - 6070369404 获取到 20 条帖子，新增 0 条
2025-08-22 14:10:08 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 1411330371
2025-08-22 14:10:08 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 14:10:08 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 1411330371 的数据...
2025-08-22 14:10:08 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:10:11 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1411330371...
2025-08-22 14:10:11 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:10:11 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:10:14 | INFO     | utils.scheduler:_run_scheduler:80 - 执行爬虫任务: xueqiu - 1411330371
2025-08-22 14:10:14 | INFO     | spider.xueqiu_spider:authenticate:23 - 雪球爬虫认证成功（无需登录）
2025-08-22 14:10:14 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 1 次获取用户 1411330371 的数据...
2025-08-22 14:10:14 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:10:17 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1411330371...
2025-08-22 14:10:17 | INFO     | spider.xueqiu_spider:get_initial_cookies:61 - 成功获取用户页面
2025-08-22 14:10:17 | WARNING  | spider.xueqiu_spider:_try_api_endpoint:130 - 检测到WAF拦截
2025-08-22 14:10:21 | WARNING  | spider.xueqiu_spider:get_user_posts:101 - 第 1 次API尝试失败
2025-08-22 14:10:27 | INFO     | spider.xueqiu_spider:get_user_posts:78 - 尝试第 2 次获取用户 1411330371 的数据...
2025-08-22 14:10:27 | INFO     | spider.xueqiu_spider:get_initial_cookies:50 - 访问雪球首页...
2025-08-22 14:10:28 | INFO     | spider.xueqiu_spider:get_initial_cookies:55 - 访问用户页面 1411330371...
